date,raw_value,z_score,trembling,direction,source_note,obs_date,status
2025-06-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-06-17 [archive import: scored retroactively, not a live reading]",2025-06-17,scoring
2025-06-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-06-18 [archive import: scored retroactively, not a live reading]",2025-06-18,scoring
2025-06-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-06-20 [archive import: scored retroactively, not a live reading]",2025-06-20,scoring
2025-06-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-06-23 [archive import: scored retroactively, not a live reading]",2025-06-23,scoring
2025-06-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-06-24 [archive import: scored retroactively, not a live reading]",2025-06-24,scoring
2025-06-25,16,0.002,0,up,"NY Fed SRF total accepted 16.0$m on 2025-06-25 [archive import: scored retroactively, not a live reading]",2025-06-25,scoring
2025-06-26,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2025-06-26 [archive import: scored retroactively, not a live reading]",2025-06-26,scoring
2025-06-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-06-27 [archive import: scored retroactively, not a live reading]",2025-06-27,scoring
2025-06-30,11075,1.107,0,up,"NY Fed SRF total accepted 11,075.0$m on 2025-06-30 [archive import: scored retroactively, not a live reading]",2025-06-30,scoring
2025-07-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-01 [archive import: scored retroactively, not a live reading]",2025-07-01,scoring
2025-07-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-02 [archive import: scored retroactively, not a live reading]",2025-07-02,scoring
2025-07-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-03 [archive import: scored retroactively, not a live reading]",2025-07-03,scoring
2025-07-07,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2025-07-07 [archive import: scored retroactively, not a live reading]",2025-07-07,scoring
2025-07-08,100,0.010,0,up,"NY Fed SRF total accepted 100.0$m on 2025-07-08 [archive import: scored retroactively, not a live reading]",2025-07-08,scoring
2025-07-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-09 [archive import: scored retroactively, not a live reading]",2025-07-09,scoring
2025-07-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-10 [archive import: scored retroactively, not a live reading]",2025-07-10,scoring
2025-07-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-11 [archive import: scored retroactively, not a live reading]",2025-07-11,scoring
2025-07-14,22,0.002,0,up,"NY Fed SRF total accepted 22.0$m on 2025-07-14 [archive import: scored retroactively, not a live reading]",2025-07-14,scoring
2025-07-15,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-07-15 [archive import: scored retroactively, not a live reading]",2025-07-15,scoring
2025-07-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-16 [archive import: scored retroactively, not a live reading]",2025-07-16,scoring
2025-07-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-17 [archive import: scored retroactively, not a live reading]",2025-07-17,scoring
2025-07-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-18 [archive import: scored retroactively, not a live reading]",2025-07-18,scoring
2025-07-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-21 [archive import: scored retroactively, not a live reading]",2025-07-21,scoring
2025-07-22,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-07-22 [archive import: scored retroactively, not a live reading]",2025-07-22,scoring
2025-07-23,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2025-07-23 [archive import: scored retroactively, not a live reading]",2025-07-23,scoring
2025-07-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-24 [archive import: scored retroactively, not a live reading]",2025-07-24,scoring
2025-07-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-25 [archive import: scored retroactively, not a live reading]",2025-07-25,scoring
2025-07-28,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-07-28 [archive import: scored retroactively, not a live reading]",2025-07-28,scoring
2025-07-29,5,0.001,0,up,"NY Fed SRF total accepted 5.0$m on 2025-07-29 [archive import: scored retroactively, not a live reading]",2025-07-29,scoring
2025-07-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-30 [archive import: scored retroactively, not a live reading]",2025-07-30,scoring
2025-07-31,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-07-31 [archive import: scored retroactively, not a live reading]",2025-07-31,scoring
2025-08-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-08-01 [archive import: scored retroactively, not a live reading]",2025-08-01,scoring
2025-08-04,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-08-04 [archive import: scored retroactively, not a live reading]",2025-08-04,scoring
2025-08-05,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-08-05 [archive import: scored retroactively, not a live reading]",2025-08-05,scoring
2025-08-06,5,0.001,0,up,"NY Fed SRF total accepted 5.0$m on 2025-08-06 [archive import: scored retroactively, not a live reading]",2025-08-06,scoring
2025-08-07,44,0.004,0,up,"NY Fed SRF total accepted 44.0$m on 2025-08-07 [archive import: scored retroactively, not a live reading]",2025-08-07,scoring
2025-08-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-08-08 [archive import: scored retroactively, not a live reading]",2025-08-08,scoring
2025-08-11,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-08-11 [archive import: scored retroactively, not a live reading]",2025-08-11,scoring
2025-08-12,101,0.010,0,up,"NY Fed SRF total accepted 101.0$m on 2025-08-12 [archive import: scored retroactively, not a live reading]",2025-08-12,scoring
2025-08-13,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-08-13 [archive import: scored retroactively, not a live reading]",2025-08-13,scoring
2025-08-14,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-08-14 [archive import: scored retroactively, not a live reading]",2025-08-14,scoring
2025-08-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-08-15 [archive import: scored retroactively, not a live reading]",2025-08-15,scoring
2025-08-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-08-18 [archive import: scored retroactively, not a live reading]",2025-08-18,scoring
2025-08-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-08-19 [archive import: scored retroactively, not a live reading]",2025-08-19,scoring
2025-08-20,201,0.020,0,up,"NY Fed SRF total accepted 201.0$m on 2025-08-20 [archive import: scored retroactively, not a live reading]",2025-08-20,scoring
2025-08-21,62,0.006,0,up,"NY Fed SRF total accepted 62.0$m on 2025-08-21 [archive import: scored retroactively, not a live reading]",2025-08-21,scoring
2025-08-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-08-22 [archive import: scored retroactively, not a live reading]",2025-08-22,scoring
2025-08-25,23,0.002,0,up,"NY Fed SRF total accepted 23.0$m on 2025-08-25 [archive import: scored retroactively, not a live reading]",2025-08-25,scoring
2025-08-26,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-08-26 [archive import: scored retroactively, not a live reading]",2025-08-26,scoring
2025-08-27,21,0.002,0,up,"NY Fed SRF total accepted 21.0$m on 2025-08-27 [archive import: scored retroactively, not a live reading]",2025-08-27,scoring
2025-08-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-08-28 [archive import: scored retroactively, not a live reading]",2025-08-28,scoring
2025-08-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-08-29 [archive import: scored retroactively, not a live reading]",2025-08-29,scoring
2025-09-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-09-02 [archive import: scored retroactively, not a live reading]",2025-09-02,scoring
2025-09-03,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2025-09-03 [archive import: scored retroactively, not a live reading]",2025-09-03,scoring
2025-09-04,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-09-04 [archive import: scored retroactively, not a live reading]",2025-09-04,scoring
2025-09-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-09-05 [archive import: scored retroactively, not a live reading]",2025-09-05,scoring
2025-09-08,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-09-08 [archive import: scored retroactively, not a live reading]",2025-09-08,scoring
2025-09-09,101,0.010,0,up,"NY Fed SRF total accepted 101.0$m on 2025-09-09 [archive import: scored retroactively, not a live reading]",2025-09-09,scoring
2025-09-10,12,0.001,0,up,"NY Fed SRF total accepted 12.0$m on 2025-09-10 [archive import: scored retroactively, not a live reading]",2025-09-10,scoring
2025-09-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-09-11 [archive import: scored retroactively, not a live reading]",2025-09-11,scoring
2025-09-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-09-12 [archive import: scored retroactively, not a live reading]",2025-09-12,scoring
2025-09-15,1500,0.150,0,up,"NY Fed SRF total accepted 1,500.0$m on 2025-09-15 [archive import: scored retroactively, not a live reading]",2025-09-15,scoring
2025-09-16,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2025-09-16 [archive import: scored retroactively, not a live reading]",2025-09-16,scoring
2025-09-17,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-09-17 [archive import: scored retroactively, not a live reading]",2025-09-17,scoring
2025-09-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-09-18 [archive import: scored retroactively, not a live reading]",2025-09-18,scoring
2025-09-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-09-19 [archive import: scored retroactively, not a live reading]",2025-09-19,scoring
2025-09-22,30,0.003,0,up,"NY Fed SRF total accepted 30.0$m on 2025-09-22 [archive import: scored retroactively, not a live reading]",2025-09-22,scoring
2025-09-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-09-23 [archive import: scored retroactively, not a live reading]",2025-09-23,scoring
2025-09-24,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-09-24 [archive import: scored retroactively, not a live reading]",2025-09-24,scoring
2025-09-25,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-09-25 [archive import: scored retroactively, not a live reading]",2025-09-25,scoring
2025-09-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-09-26 [archive import: scored retroactively, not a live reading]",2025-09-26,scoring
2025-09-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-09-29 [archive import: scored retroactively, not a live reading]",2025-09-29,scoring
2025-09-30,6000,0.600,0,up,"NY Fed SRF total accepted 6,000.0$m on 2025-09-30 [archive import: scored retroactively, not a live reading]",2025-09-30,scoring
2025-10-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-10-01 [archive import: scored retroactively, not a live reading]",2025-10-01,scoring
2025-10-02,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2025-10-02 [archive import: scored retroactively, not a live reading]",2025-10-02,scoring
2025-10-03,105,0.011,0,up,"NY Fed SRF total accepted 105.0$m on 2025-10-03 [archive import: scored retroactively, not a live reading]",2025-10-03,scoring
2025-10-06,20,0.002,0,up,"NY Fed SRF total accepted 20.0$m on 2025-10-06 [archive import: scored retroactively, not a live reading]",2025-10-06,scoring
2025-10-07,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2025-10-07 [archive import: scored retroactively, not a live reading]",2025-10-07,scoring
2025-10-08,98,0.010,0,up,"NY Fed SRF total accepted 98.0$m on 2025-10-08 [archive import: scored retroactively, not a live reading]",2025-10-08,scoring
2025-10-09,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2025-10-09 [archive import: scored retroactively, not a live reading]",2025-10-09,scoring
2025-10-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-10-10 [archive import: scored retroactively, not a live reading]",2025-10-10,scoring
2025-10-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-10-14 [archive import: scored retroactively, not a live reading]",2025-10-14,scoring
2025-10-15,6750,0.675,0,up,"NY Fed SRF total accepted 6,750.0$m on 2025-10-15 [archive import: scored retroactively, not a live reading]",2025-10-15,scoring
2025-10-16,8350,0.835,0,up,"NY Fed SRF total accepted 8,350.0$m on 2025-10-16 [archive import: scored retroactively, not a live reading]",2025-10-16,scoring
2025-10-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-10-17 [archive import: scored retroactively, not a live reading]",2025-10-17,scoring
2025-10-20,2001,0.200,0,up,"NY Fed SRF total accepted 2,001.0$m on 2025-10-20 [archive import: scored retroactively, not a live reading]",2025-10-20,scoring
2025-10-21,3000,0.300,0,up,"NY Fed SRF total accepted 3,000.0$m on 2025-10-21 [archive import: scored retroactively, not a live reading]",2025-10-21,scoring
2025-10-22,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-10-22 [archive import: scored retroactively, not a live reading]",2025-10-22,scoring
2025-10-23,3003,0.300,0,up,"NY Fed SRF total accepted 3,003.0$m on 2025-10-23 [archive import: scored retroactively, not a live reading]",2025-10-23,scoring
2025-10-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-10-24 [archive import: scored retroactively, not a live reading]",2025-10-24,scoring
2025-10-27,8400,0.840,0,up,"NY Fed SRF total accepted 8,400.0$m on 2025-10-27 [archive import: scored retroactively, not a live reading]",2025-10-27,scoring
2025-10-28,7753,0.775,0,up,"NY Fed SRF total accepted 7,753.0$m on 2025-10-28 [archive import: scored retroactively, not a live reading]",2025-10-28,scoring
2025-10-29,10311,1.031,0,up,"NY Fed SRF total accepted 10,311.0$m on 2025-10-29 [archive import: scored retroactively, not a live reading]",2025-10-29,scoring
2025-10-30,6200,0.620,0,up,"NY Fed SRF total accepted 6,200.0$m on 2025-10-30 [archive import: scored retroactively, not a live reading]",2025-10-30,scoring
2025-10-31,50350,5.035,1,up,"NY Fed SRF total accepted 50,350.0$m on 2025-10-31 [archive import: scored retroactively, not a live reading]",2025-10-31,scoring
2025-11-03,22000,2.200,0,up,"NY Fed SRF total accepted 22,000.0$m on 2025-11-03 [archive import: scored retroactively, not a live reading]",2025-11-03,scoring
2025-11-04,4802,0.480,0,up,"NY Fed SRF total accepted 4,802.0$m on 2025-11-04 [archive import: scored retroactively, not a live reading]",2025-11-04,scoring
2025-11-05,102,0.010,0,up,"NY Fed SRF total accepted 102.0$m on 2025-11-05 [archive import: scored retroactively, not a live reading]",2025-11-05,scoring
2025-11-06,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-11-06 [archive import: scored retroactively, not a live reading]",2025-11-06,scoring
2025-11-07,2000,0.200,0,up,"NY Fed SRF total accepted 2,000.0$m on 2025-11-07 [archive import: scored retroactively, not a live reading]",2025-11-07,scoring
2025-11-10,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2025-11-10 [archive import: scored retroactively, not a live reading]",2025-11-10,scoring
2025-11-12,6052,0.605,0,up,"NY Fed SRF total accepted 6,052.0$m on 2025-11-12 [archive import: scored retroactively, not a live reading]",2025-11-12,scoring
2025-11-13,3900,0.390,0,up,"NY Fed SRF total accepted 3,900.0$m on 2025-11-13 [archive import: scored retroactively, not a live reading]",2025-11-13,scoring
2025-11-14,20,0.002,0,up,"NY Fed SRF total accepted 20.0$m on 2025-11-14 [archive import: scored retroactively, not a live reading]",2025-11-14,scoring
2025-11-17,5573,0.557,0,up,"NY Fed SRF total accepted 5,573.0$m on 2025-11-17 [archive import: scored retroactively, not a live reading]",2025-11-17,scoring
2025-11-18,8,0.001,0,up,"NY Fed SRF total accepted 8.0$m on 2025-11-18 [archive import: scored retroactively, not a live reading]",2025-11-18,scoring
2025-11-19,6,0.001,0,up,"NY Fed SRF total accepted 6.0$m on 2025-11-19 [archive import: scored retroactively, not a live reading]",2025-11-19,scoring
2025-11-20,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-11-20 [archive import: scored retroactively, not a live reading]",2025-11-20,scoring
2025-11-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-11-21 [archive import: scored retroactively, not a live reading]",2025-11-21,scoring
2025-11-24,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-11-24 [archive import: scored retroactively, not a live reading]",2025-11-24,scoring
2025-11-25,10600,1.060,0,up,"NY Fed SRF total accepted 10,600.0$m on 2025-11-25 [archive import: scored retroactively, not a live reading]",2025-11-25,scoring
2025-11-26,14000,1.400,0,up,"NY Fed SRF total accepted 14,000.0$m on 2025-11-26 [archive import: scored retroactively, not a live reading]",2025-11-26,scoring
2025-11-28,24400,2.440,0,up,"NY Fed SRF total accepted 24,400.0$m on 2025-11-28 [archive import: scored retroactively, not a live reading]",2025-11-28,scoring
2025-12-01,26000,2.600,0,up,"NY Fed SRF total accepted 26,000.0$m on 2025-12-01 [archive import: scored retroactively, not a live reading]",2025-12-01,scoring
2025-12-02,10257,1.026,0,up,"NY Fed SRF total accepted 10,257.0$m on 2025-12-02 [archive import: scored retroactively, not a live reading]",2025-12-02,scoring
2025-12-03,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-12-03 [archive import: scored retroactively, not a live reading]",2025-12-03,scoring
2025-12-04,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2025-12-04 [archive import: scored retroactively, not a live reading]",2025-12-04,scoring
2025-12-05,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2025-12-05 [archive import: scored retroactively, not a live reading]",2025-12-05,scoring
2025-12-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-12-08 [archive import: scored retroactively, not a live reading]",2025-12-08,scoring
2025-12-09,107,0.011,0,up,"NY Fed SRF total accepted 107.0$m on 2025-12-09 [archive import: scored retroactively, not a live reading]",2025-12-09,scoring
2025-12-10,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-12-10 [archive import: scored retroactively, not a live reading]",2025-12-10,scoring
2025-12-11,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-12-11 [archive import: scored retroactively, not a live reading]",2025-12-11,scoring
2025-12-12,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-12-12 [archive import: scored retroactively, not a live reading]",2025-12-12,scoring
2025-12-15,16801,1.680,0,up,"NY Fed SRF total accepted 16,801.0$m on 2025-12-15 [archive import: scored retroactively, not a live reading]",2025-12-15,scoring
2025-12-16,4000,0.400,0,up,"NY Fed SRF total accepted 4,000.0$m on 2025-12-16 [archive import: scored retroactively, not a live reading]",2025-12-16,scoring
2025-12-17,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2025-12-17 [archive import: scored retroactively, not a live reading]",2025-12-17,scoring
2025-12-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-12-18 [archive import: scored retroactively, not a live reading]",2025-12-18,scoring
2025-12-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-12-19 [archive import: scored retroactively, not a live reading]",2025-12-19,scoring
2025-12-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2025-12-22 [archive import: scored retroactively, not a live reading]",2025-12-22,scoring
2025-12-23,6,0.001,0,up,"NY Fed SRF total accepted 6.0$m on 2025-12-23 [archive import: scored retroactively, not a live reading]",2025-12-23,scoring
2025-12-24,503,0.050,0,up,"NY Fed SRF total accepted 503.0$m on 2025-12-24 [archive import: scored retroactively, not a live reading]",2025-12-24,scoring
2025-12-26,17251,1.725,0,up,"NY Fed SRF total accepted 17,251.0$m on 2025-12-26 [archive import: scored retroactively, not a live reading]",2025-12-26,scoring
2025-12-29,25950,2.595,0,up,"NY Fed SRF total accepted 25,950.0$m on 2025-12-29 [archive import: scored retroactively, not a live reading]",2025-12-29,scoring
2025-12-30,3000,0.300,0,up,"NY Fed SRF total accepted 3,000.0$m on 2025-12-30 [archive import: scored retroactively, not a live reading]",2025-12-30,scoring
2025-12-31,74600,7.460,1,up,"NY Fed SRF total accepted 74,600.0$m on 2025-12-31 [archive import: scored retroactively, not a live reading]",2025-12-31,scoring
2026-01-02,22800,2.280,0,up,"NY Fed SRF total accepted 22,800.0$m on 2026-01-02 [archive import: scored retroactively, not a live reading]",2026-01-02,scoring
2026-01-05,20,0.002,0,up,"NY Fed SRF total accepted 20.0$m on 2026-01-05 [archive import: scored retroactively, not a live reading]",2026-01-05,scoring
2026-01-06,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-01-06 [archive import: scored retroactively, not a live reading]",2026-01-06,scoring
2026-01-07,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-01-07 [archive import: scored retroactively, not a live reading]",2026-01-07,scoring
2026-01-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-01-08 [archive import: scored retroactively, not a live reading]",2026-01-08,scoring
2026-01-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-01-09 [archive import: scored retroactively, not a live reading]",2026-01-09,scoring
2026-01-12,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2026-01-12 [archive import: scored retroactively, not a live reading]",2026-01-12,scoring
2026-01-13,102,0.010,0,up,"NY Fed SRF total accepted 102.0$m on 2026-01-13 [archive import: scored retroactively, not a live reading]",2026-01-13,scoring
2026-01-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-01-14 [archive import: scored retroactively, not a live reading]",2026-01-14,scoring
2026-01-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-01-15 [archive import: scored retroactively, not a live reading]",2026-01-15,scoring
2026-01-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-01-16 [archive import: scored retroactively, not a live reading]",2026-01-16,scoring
2026-01-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-01-20 [archive import: scored retroactively, not a live reading]",2026-01-20,scoring
2026-01-21,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2026-01-21 [archive import: scored retroactively, not a live reading]",2026-01-21,scoring
2026-01-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-01-22 [archive import: scored retroactively, not a live reading]",2026-01-22,scoring
2026-01-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-01-23 [archive import: scored retroactively, not a live reading]",2026-01-23,scoring
2026-01-26,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2026-01-26 [archive import: scored retroactively, not a live reading]",2026-01-26,scoring
2026-01-27,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2026-01-27 [archive import: scored retroactively, not a live reading]",2026-01-27,scoring
2026-01-28,6,0.001,0,up,"NY Fed SRF total accepted 6.0$m on 2026-01-28 [archive import: scored retroactively, not a live reading]",2026-01-28,scoring
2026-01-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-01-29 [archive import: scored retroactively, not a live reading]",2026-01-29,scoring
2026-01-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-01-30 [archive import: scored retroactively, not a live reading]",2026-01-30,scoring
2026-02-02,25,0.003,0,up,"NY Fed SRF total accepted 25.0$m on 2026-02-02 [archive import: scored retroactively, not a live reading]",2026-02-02,scoring
2026-02-03,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2026-02-03 [archive import: scored retroactively, not a live reading]",2026-02-03,scoring
2026-02-04,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2026-02-04 [archive import: scored retroactively, not a live reading]",2026-02-04,scoring
2026-02-05,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2026-02-05 [archive import: scored retroactively, not a live reading]",2026-02-05,scoring
2026-02-06,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2026-02-06 [archive import: scored retroactively, not a live reading]",2026-02-06,scoring
2026-02-09,21,0.002,0,up,"NY Fed SRF total accepted 21.0$m on 2026-02-09 [archive import: scored retroactively, not a live reading]",2026-02-09,scoring
2026-02-10,100,0.010,0,up,"NY Fed SRF total accepted 100.0$m on 2026-02-10 [archive import: scored retroactively, not a live reading]",2026-02-10,scoring
2026-02-11,8,0.001,0,up,"NY Fed SRF total accepted 8.0$m on 2026-02-11 [archive import: scored retroactively, not a live reading]",2026-02-11,scoring
2026-02-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-02-12 [archive import: scored retroactively, not a live reading]",2026-02-12,scoring
2026-02-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-02-13 [archive import: scored retroactively, not a live reading]",2026-02-13,scoring
2026-02-17,30500,3.050,1,up,"NY Fed SRF total accepted 30,500.0$m on 2026-02-17 [archive import: scored retroactively, not a live reading]",2026-02-17,scoring
2026-02-18,60,0.006,0,up,"NY Fed SRF total accepted 60.0$m on 2026-02-18 [archive import: scored retroactively, not a live reading]",2026-02-18,scoring
2026-02-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-02-19 [archive import: scored retroactively, not a live reading]",2026-02-19,scoring
2026-02-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-02-20 [archive import: scored retroactively, not a live reading]",2026-02-20,scoring
2026-02-23,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2026-02-23 [archive import: scored retroactively, not a live reading]",2026-02-23,scoring
2026-02-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-02-24 [archive import: scored retroactively, not a live reading]",2026-02-24,scoring
2026-02-25,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2026-02-25 [archive import: scored retroactively, not a live reading]",2026-02-25,scoring
2026-02-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-02-26 [archive import: scored retroactively, not a live reading]",2026-02-26,scoring
2026-02-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-02-27 [archive import: scored retroactively, not a live reading]",2026-02-27,scoring
2026-03-02,9000,0.900,0,up,"NY Fed SRF total accepted 9,000.0$m on 2026-03-02 [archive import: scored retroactively, not a live reading]",2026-03-02,scoring
2026-03-03,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2026-03-03 [archive import: scored retroactively, not a live reading]",2026-03-03,scoring
2026-03-04,6,0.001,0,up,"NY Fed SRF total accepted 6.0$m on 2026-03-04 [archive import: scored retroactively, not a live reading]",2026-03-04,scoring
2026-03-05,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2026-03-05 [archive import: scored retroactively, not a live reading]",2026-03-05,scoring
2026-03-06,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2026-03-06 [archive import: scored retroactively, not a live reading]",2026-03-06,scoring
2026-03-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-03-09 [archive import: scored retroactively, not a live reading]",2026-03-09,scoring
2026-03-10,104,0.010,0,up,"NY Fed SRF total accepted 104.0$m on 2026-03-10 [archive import: scored retroactively, not a live reading]",2026-03-10,scoring
2026-03-11,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2026-03-11 [archive import: scored retroactively, not a live reading]",2026-03-11,scoring
2026-03-12,6,0.001,0,up,"NY Fed SRF total accepted 6.0$m on 2026-03-12 [archive import: scored retroactively, not a live reading]",2026-03-12,scoring
2026-03-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2026-03-13 [archive import: scored retroactively, not a live reading]",2026-03-13,scoring
