date,component,value
2026-07-08,Suez Canal,44
2026-07-08,Sunda Strait,38
2026-07-08,Taiwan Strait,277
2026-07-08,Torres Strait,8
2026-07-08,Tsugaru Strait,56
2026-07-08,Windward Passage,11
2026-07-08,Yucatan Channel,50
2026-07-09,Bab el-Mandeb Strait,28
2026-07-09,Balabac Strait,8
2026-07-09,Bering Strait,0
2026-07-09,Bohai Strait,124
2026-07-09,Bosporus Strait,87
2026-07-09,Cape of Good Hope,85
2026-07-09,Dover Strait,158
2026-07-09,Gibraltar Strait,120
2026-07-09,Kerch Strait,8
2026-07-09,Korea Strait,228
2026-07-09,Lombok Strait,32
2026-07-09,Luzon Strait,12
2026-07-09,Magellan Strait,6
2026-07-09,Makassar Strait,45
2026-07-09,Malacca Strait,232
2026-07-09,Mindoro Strait,84
2026-07-09,Mona Passage,9
2026-07-09,Ombai Strait,15
2026-07-09,Oresund Strait,41
2026-07-09,Panama Canal,32
2026-07-09,Strait of Hormuz,11
2026-07-09,Suez Canal,37
2026-07-09,Sunda Strait,29
2026-07-09,Taiwan Strait,176
2026-07-09,Torres Strait,10
2026-07-09,Tsugaru Strait,55
2026-07-09,Windward Passage,14
2026-07-09,Yucatan Channel,49
2026-07-10,Bab el-Mandeb Strait,27
2026-07-10,Balabac Strait,13
2026-07-10,Bering Strait,0
2026-07-10,Bohai Strait,125
2026-07-10,Bosporus Strait,66
2026-07-10,Cape of Good Hope,88
2026-07-10,Dover Strait,173
2026-07-10,Gibraltar Strait,134
2026-07-10,Kerch Strait,2
2026-07-10,Korea Strait,233
2026-07-10,Lombok Strait,36
2026-07-10,Luzon Strait,7
2026-07-10,Magellan Strait,6
2026-07-10,Makassar Strait,57
2026-07-10,Malacca Strait,184
2026-07-10,Mindoro Strait,71
2026-07-10,Mona Passage,11
2026-07-10,Ombai Strait,8
2026-07-10,Oresund Strait,43
2026-07-10,Panama Canal,31
2026-07-10,Strait of Hormuz,9
2026-07-10,Suez Canal,44
2026-07-10,Sunda Strait,27
2026-07-10,Taiwan Strait,28
2026-07-10,Torres Strait,6
2026-07-10,Tsugaru Strait,58
2026-07-10,Windward Passage,18
2026-07-10,Yucatan Channel,59
2026-07-11,Bab el-Mandeb Strait,44
2026-07-11,Balabac Strait,11
2026-07-11,Bering Strait,0
2026-07-11,Bohai Strait,103
2026-07-11,Bosporus Strait,81
2026-07-11,Cape of Good Hope,91
2026-07-11,Dover Strait,165
2026-07-11,Gibraltar Strait,111
2026-07-11,Kerch Strait,2
2026-07-11,Korea Strait,204
2026-07-11,Lombok Strait,40
2026-07-11,Luzon Strait,132
2026-07-11,Magellan Strait,5
2026-07-11,Makassar Strait,51
2026-07-11,Malacca Strait,221
2026-07-11,Mindoro Strait,64
2026-07-11,Mona Passage,10
2026-07-11,Ombai Strait,14
2026-07-11,Oresund Strait,53
2026-07-11,Panama Canal,29
2026-07-11,Strait of Hormuz,10
2026-07-11,Suez Canal,48
2026-07-11,Sunda Strait,34
2026-07-11,Taiwan Strait,59
2026-07-11,Torres Strait,14
2026-07-11,Tsugaru Strait,56
2026-07-11,Windward Passage,13
2026-07-11,Yucatan Channel,63
2026-07-12,Bab el-Mandeb Strait,41
2026-07-12,Balabac Strait,18
2026-07-12,Bering Strait,2
2026-07-12,Bohai Strait,195
2026-07-12,Bosporus Strait,95
2026-07-12,Cape of Good Hope,97
2026-07-12,Dover Strait,154
2026-07-12,Gibraltar Strait,144
2026-07-12,Kerch Strait,6
2026-07-12,Korea Strait,178
2026-07-12,Lombok Strait,42
2026-07-12,Luzon Strait,102
2026-07-12,Magellan Strait,2
2026-07-12,Makassar Strait,62
2026-07-12,Malacca Strait,233
2026-07-12,Mindoro Strait,54
2026-07-12,Mona Passage,11
2026-07-12,Ombai Strait,6
2026-07-12,Oresund Strait,40
2026-07-12,Panama Canal,33
2026-07-12,Strait of Hormuz,6
2026-07-12,Suez Canal,39
2026-07-12,Sunda Strait,29
2026-07-12,Taiwan Strait,401
2026-07-12,Torres Strait,5
2026-07-12,Tsugaru Strait,66
2026-07-12,Windward Passage,19
2026-07-12,Yucatan Channel,53
2026-07-13,Bab el-Mandeb Strait,44
2026-07-13,Balabac Strait,16
2026-07-13,Bering Strait,3
2026-07-13,Bohai Strait,100
2026-07-13,Bosporus Strait,94
2026-07-13,Cape of Good Hope,102
2026-07-13,Dover Strait,146
2026-07-13,Gibraltar Strait,133
2026-07-13,Kerch Strait,4
2026-07-13,Korea Strait,207
2026-07-13,Lombok Strait,33
2026-07-13,Luzon Strait,96
2026-07-13,Magellan Strait,2
2026-07-13,Makassar Strait,61
2026-07-13,Malacca Strait,223
2026-07-13,Mindoro Strait,43
2026-07-13,Mona Passage,8
2026-07-13,Ombai Strait,8
2026-07-13,Oresund Strait,36
2026-07-13,Panama Canal,83
2026-07-13,Strait of Hormuz,9
2026-07-13,Suez Canal,43
2026-07-13,Sunda Strait,43
2026-07-13,Taiwan Strait,221
2026-07-13,Torres Strait,8
2026-07-13,Tsugaru Strait,38
2026-07-13,Windward Passage,11
2026-07-13,Yucatan Channel,49
2026-07-14,Bab el-Mandeb Strait,45
2026-07-14,Balabac Strait,14
2026-07-14,Bering Strait,1
2026-07-14,Bohai Strait,147
2026-07-14,Bosporus Strait,45
2026-07-14,Cape of Good Hope,103
2026-07-14,Dover Strait,163
2026-07-14,Gibraltar Strait,126
2026-07-14,Kerch Strait,3
2026-07-14,Korea Strait,169
2026-07-14,Lombok Strait,38
2026-07-14,Luzon Strait,113
2026-07-14,Magellan Strait,9
2026-07-14,Makassar Strait,51
2026-07-14,Malacca Strait,224
2026-07-14,Mindoro Strait,38
2026-07-14,Mona Passage,12
2026-07-14,Ombai Strait,8
2026-07-14,Oresund Strait,37
2026-07-14,Panama Canal,29
2026-07-14,Strait of Hormuz,11
2026-07-14,Suez Canal,34
2026-07-14,Sunda Strait,24
2026-07-14,Taiwan Strait,281
2026-07-14,Torres Strait,10
2026-07-14,Tsugaru Strait,30
2026-07-14,Windward Passage,21
2026-07-14,Yucatan Channel,52
2026-07-15,Bab el-Mandeb Strait,40
2026-07-15,Balabac Strait,14
2026-07-15,Bering Strait,3
2026-07-15,Bohai Strait,135
2026-07-15,Bosporus Strait,55
2026-07-15,Cape of Good Hope,87
2026-07-15,Dover Strait,134
2026-07-15,Gibraltar Strait,121
2026-07-15,Kerch Strait,1
2026-07-15,Korea Strait,207
2026-07-15,Lombok Strait,44
2026-07-15,Luzon Strait,96
2026-07-15,Magellan Strait,5
2026-07-15,Makassar Strait,42
2026-07-15,Malacca Strait,221
2026-07-15,Mindoro Strait,50
2026-07-15,Mona Passage,13
2026-07-15,Ombai Strait,6
2026-07-15,Oresund Strait,45
2026-07-15,Panama Canal,28
2026-07-15,Strait of Hormuz,12
2026-07-15,Suez Canal,42
2026-07-15,Sunda Strait,26
2026-07-15,Taiwan Strait,286
2026-07-15,Torres Strait,16
2026-07-15,Tsugaru Strait,42
2026-07-15,Windward Passage,13
2026-07-15,Yucatan Channel,59
2026-07-16,Bab el-Mandeb Strait,33
2026-07-16,Balabac Strait,10
2026-07-16,Bering Strait,3
2026-07-16,Bohai Strait,151
2026-07-16,Bosporus Strait,73
2026-07-16,Cape of Good Hope,95
2026-07-16,Dover Strait,149
2026-07-16,Gibraltar Strait,125
2026-07-16,Kerch Strait,1
2026-07-16,Korea Strait,232
2026-07-16,Lombok Strait,42
2026-07-16,Luzon Strait,96
2026-07-16,Magellan Strait,7
2026-07-16,Makassar Strait,35
2026-07-16,Malacca Strait,235
2026-07-16,Mindoro Strait,41
2026-07-16,Mona Passage,12
2026-07-16,Ombai Strait,8
2026-07-16,Oresund Strait,45
2026-07-16,Panama Canal,29
2026-07-16,Strait of Hormuz,9
2026-07-16,Suez Canal,39
2026-07-16,Sunda Strait,32
2026-07-16,Taiwan Strait,252
2026-07-16,Torres Strait,4
2026-07-16,Tsugaru Strait,45
2026-07-16,Windward Passage,24
2026-07-16,Yucatan Channel,55
2026-07-17,Bab el-Mandeb Strait,46
2026-07-17,Balabac Strait,18
2026-07-17,Bering Strait,1
2026-07-17,Bohai Strait,136
2026-07-17,Bosporus Strait,90
2026-07-17,Cape of Good Hope,89
2026-07-17,Dover Strait,179
2026-07-17,Gibraltar Strait,128
2026-07-17,Kerch Strait,0
2026-07-17,Korea Strait,222
2026-07-17,Lombok Strait,33
2026-07-17,Luzon Strait,88
2026-07-17,Magellan Strait,5
2026-07-17,Makassar Strait,47
2026-07-17,Malacca Strait,241
2026-07-17,Mindoro Strait,52
2026-07-17,Mona Passage,6
2026-07-17,Ombai Strait,11
2026-07-17,Oresund Strait,40
2026-07-17,Panama Canal,32
2026-07-17,Strait of Hormuz,10
2026-07-17,Suez Canal,44
2026-07-17,Sunda Strait,36
2026-07-17,Taiwan Strait,220
2026-07-17,Torres Strait,6
2026-07-17,Tsugaru Strait,42
2026-07-17,Windward Passage,16
2026-07-17,Yucatan Channel,58
2026-07-18,Bab el-Mandeb Strait,40
2026-07-18,Balabac Strait,17
2026-07-18,Bering Strait,1
2026-07-18,Bohai Strait,147
2026-07-18,Bosporus Strait,83
2026-07-18,Cape of Good Hope,84
2026-07-18,Dover Strait,165
2026-07-18,Gibraltar Strait,120
2026-07-18,Kerch Strait,0
2026-07-18,Korea Strait,231
2026-07-18,Lombok Strait,29
2026-07-18,Luzon Strait,94
2026-07-18,Magellan Strait,4
2026-07-18,Makassar Strait,49
2026-07-18,Malacca Strait,191
2026-07-18,Mindoro Strait,44
2026-07-18,Mona Passage,11
2026-07-18,Ombai Strait,11
2026-07-18,Oresund Strait,40
2026-07-18,Panama Canal,31
2026-07-18,Strait of Hormuz,16
2026-07-18,Suez Canal,46
2026-07-18,Sunda Strait,29
2026-07-18,Taiwan Strait,238
2026-07-18,Torres Strait,10
2026-07-18,Tsugaru Strait,51
2026-07-18,Windward Passage,15
2026-07-18,Yucatan Channel,48
2026-07-19,Bab el-Mandeb Strait,33
2026-07-19,Balabac Strait,13
2026-07-19,Bering Strait,2
2026-07-19,Bohai Strait,172
2026-07-19,Bosporus Strait,63
2026-07-19,Cape of Good Hope,90
2026-07-19,Dover Strait,165
2026-07-19,Gibraltar Strait,119
2026-07-19,Kerch Strait,2
2026-07-19,Korea Strait,200
2026-07-19,Lombok Strait,31
2026-07-19,Luzon Strait,97
2026-07-19,Magellan Strait,6
2026-07-19,Makassar Strait,56
2026-07-19,Malacca Strait,170
2026-07-19,Mindoro Strait,50
2026-07-19,Mona Passage,10
2026-07-19,Ombai Strait,14
2026-07-19,Oresund Strait,32
2026-07-19,Panama Canal,34
2026-07-19,Strait of Hormuz,10
2026-07-19,Suez Canal,43
2026-07-19,Sunda Strait,24
2026-07-19,Taiwan Strait,234
2026-07-19,Torres Strait,5
2026-07-19,Tsugaru Strait,69
2026-07-19,Windward Passage,13
2026-07-19,Yucatan Channel,66
2026-07-20,Bab el-Mandeb Strait,35
2026-07-20,Balabac Strait,14
2026-07-20,Bering Strait,2
2026-07-20,Bohai Strait,170
2026-07-20,Bosporus Strait,65
2026-07-20,Cape of Good Hope,81
2026-07-20,Dover Strait,162
2026-07-20,Gibraltar Strait,129
2026-07-20,Kerch Strait,2
2026-07-20,Korea Strait,226
2026-07-20,Lombok Strait,27
2026-07-20,Luzon Strait,99
2026-07-20,Magellan Strait,4
2026-07-20,Makassar Strait,31
2026-07-20,Malacca Strait,213
2026-07-20,Mindoro Strait,53
2026-07-20,Mona Passage,12
2026-07-20,Ombai Strait,22
2026-07-20,Oresund Strait,42
2026-07-20,Panama Canal,28
2026-07-20,Strait of Hormuz,9
2026-07-20,Suez Canal,36
2026-07-20,Sunda Strait,42
2026-07-20,Taiwan Strait,251
2026-07-20,Torres Strait,8
2026-07-20,Tsugaru Strait,53
2026-07-20,Windward Passage,19
2026-07-20,Yucatan Channel,58
2026-07-21,Bab el-Mandeb Strait,25
2026-07-21,Balabac Strait,14
2026-07-21,Bering Strait,2
2026-07-21,Bohai Strait,186
2026-07-21,Bosporus Strait,65
2026-07-21,Cape of Good Hope,93
2026-07-21,Dover Strait,139
2026-07-21,Gibraltar Strait,135
2026-07-21,Kerch Strait,2
2026-07-21,Korea Strait,196
2026-07-21,Lombok Strait,32
2026-07-21,Luzon Strait,113
2026-07-21,Magellan Strait,3
2026-07-21,Makassar Strait,45
2026-07-21,Malacca Strait,201
2026-07-21,Mindoro Strait,51
2026-07-21,Mona Passage,12
2026-07-21,Ombai Strait,11
2026-07-21,Oresund Strait,38
2026-07-21,Panama Canal,30
2026-07-21,Strait of Hormuz,12
2026-07-21,Suez Canal,40
2026-07-21,Sunda Strait,27
2026-07-21,Taiwan Strait,249
2026-07-21,Torres Strait,6
2026-07-21,Tsugaru Strait,61
2026-07-21,Windward Passage,19
2026-07-21,Yucatan Channel,56
2026-07-22,Bab el-Mandeb Strait,31
2026-07-22,Balabac Strait,8
2026-07-22,Bering Strait,2
2026-07-22,Bohai Strait,161
2026-07-22,Bosporus Strait,73
2026-07-22,Cape of Good Hope,100
2026-07-22,Dover Strait,151
2026-07-22,Gibraltar Strait,135
2026-07-22,Kerch Strait,0
2026-07-22,Korea Strait,208
2026-07-22,Lombok Strait,30
2026-07-22,Luzon Strait,102
2026-07-22,Magellan Strait,3
2026-07-22,Makassar Strait,46
2026-07-22,Malacca Strait,237
2026-07-22,Mindoro Strait,54
2026-07-22,Mona Passage,10
2026-07-22,Ombai Strait,13
2026-07-22,Oresund Strait,33
2026-07-22,Panama Canal,22
2026-07-22,Strait of Hormuz,11
2026-07-22,Suez Canal,44
2026-07-22,Sunda Strait,37
2026-07-22,Taiwan Strait,269
2026-07-22,Torres Strait,8
2026-07-22,Tsugaru Strait,57
2026-07-22,Windward Passage,13
2026-07-22,Yucatan Channel,49
2026-07-23,Bab el-Mandeb Strait,34
2026-07-23,Balabac Strait,10
2026-07-23,Bering Strait,1
2026-07-23,Bohai Strait,177
2026-07-23,Bosporus Strait,60
2026-07-23,Cape of Good Hope,93
2026-07-23,Dover Strait,167
2026-07-23,Gibraltar Strait,129
2026-07-23,Kerch Strait,0
2026-07-23,Korea Strait,221
2026-07-23,Lombok Strait,25
2026-07-23,Luzon Strait,67
2026-07-23,Magellan Strait,4
2026-07-23,Makassar Strait,59
2026-07-23,Malacca Strait,240
2026-07-23,Mindoro Strait,52
2026-07-23,Mona Passage,10
2026-07-23,Ombai Strait,10
2026-07-23,Oresund Strait,37
2026-07-23,Panama Canal,30
2026-07-23,Strait of Hormuz,10
2026-07-23,Suez Canal,46
2026-07-23,Sunda Strait,42
2026-07-23,Taiwan Strait,261
2026-07-23,Torres Strait,8
2026-07-23,Tsugaru Strait,50
2026-07-23,Windward Passage,14
2026-07-23,Yucatan Channel,49
2026-07-24,Bab el-Mandeb Strait,30
2026-07-24,Balabac Strait,6
2026-07-24,Bering Strait,2
2026-07-24,Bohai Strait,173
2026-07-24,Bosporus Strait,69
2026-07-24,Cape of Good Hope,81
2026-07-24,Dover Strait,148
2026-07-24,Gibraltar Strait,116
2026-07-24,Kerch Strait,3
2026-07-24,Korea Strait,221
2026-07-24,Lombok Strait,35
2026-07-24,Luzon Strait,30
2026-07-24,Magellan Strait,6
2026-07-24,Makassar Strait,48
2026-07-24,Malacca Strait,251
2026-07-24,Mindoro Strait,65
2026-07-24,Mona Passage,17
2026-07-24,Ombai Strait,6
2026-07-24,Oresund Strait,47
2026-07-24,Panama Canal,31
2026-07-24,Suez Canal,46
2026-07-24,Sunda Strait,33
2026-07-24,Taiwan Strait,200
2026-07-24,Torres Strait,9
2026-07-24,Tsugaru Strait,40
2026-07-24,Windward Passage,15
2026-07-24,Yucatan Channel,54
2026-07-25,Bab el-Mandeb Strait,22
2026-07-25,Balabac Strait,16
2026-07-25,Bering Strait,2
2026-07-25,Bohai Strait,192
2026-07-25,Bosporus Strait,58
2026-07-25,Cape of Good Hope,91
2026-07-25,Dover Strait,174
2026-07-25,Gibraltar Strait,136
2026-07-25,Kerch Strait,1
2026-07-25,Korea Strait,212
2026-07-25,Lombok Strait,32
2026-07-25,Luzon Strait,192
2026-07-25,Magellan Strait,3
2026-07-25,Makassar Strait,46
2026-07-25,Malacca Strait,207
2026-07-25,Mindoro Strait,48
2026-07-25,Mona Passage,9
2026-07-25,Ombai Strait,9
2026-07-25,Oresund Strait,45
2026-07-25,Panama Canal,30
2026-07-25,Suez Canal,37
2026-07-25,Sunda Strait,27
2026-07-25,Taiwan Strait,121
2026-07-25,Torres Strait,12
2026-07-25,Tsugaru Strait,61
2026-07-25,Windward Passage,15
2026-07-25,Yucatan Channel,47
2026-07-26,Bab el-Mandeb Strait,22
2026-07-26,Balabac Strait,11
2026-07-26,Bering Strait,4
2026-07-26,Bohai Strait,151
2026-07-26,Bosporus Strait,64
2026-07-26,Cape of Good Hope,100
2026-07-26,Dover Strait,153
2026-07-26,Gibraltar Strait,131
2026-07-26,Kerch Strait,0
2026-07-26,Korea Strait,226
2026-07-26,Lombok Strait,25
2026-07-26,Luzon Strait,152
2026-07-26,Magellan Strait,6
2026-07-26,Makassar Strait,60
2026-07-26,Malacca Strait,235
2026-07-26,Mindoro Strait,41
2026-07-26,Mona Passage,12
2026-07-26,Ombai Strait,11
2026-07-26,Oresund Strait,41
2026-07-26,Panama Canal,25
2026-07-26,Strait of Hormuz,3
2026-07-26,Suez Canal,42
2026-07-26,Sunda Strait,38
2026-07-26,Taiwan Strait,226
2026-07-26,Torres Strait,9
2026-07-26,Tsugaru Strait,50
2026-07-26,Windward Passage,24
2026-07-26,Yucatan Channel,78
2026-07-27,Bab el-Mandeb Strait,30
2026-07-27,Balabac Strait,17
2026-07-27,Bering Strait,0
2026-07-27,Bohai Strait,153
2026-07-27,Bosporus Strait,75
2026-07-27,Cape of Good Hope,68
2026-07-27,Dover Strait,145
2026-07-27,Gibraltar Strait,136
2026-07-27,Kerch Strait,1
2026-07-27,Korea Strait,215
2026-07-27,Lombok Strait,41
2026-07-27,Luzon Strait,100
2026-07-27,Magellan Strait,3
2026-07-27,Makassar Strait,54
2026-07-27,Malacca Strait,251
2026-07-27,Mindoro Strait,39
2026-07-27,Mona Passage,11
2026-07-27,Ombai Strait,8
2026-07-27,Oresund Strait,31
2026-07-27,Panama Canal,30
2026-07-27,Strait of Hormuz,4
2026-07-27,Suez Canal,46
2026-07-27,Sunda Strait,29
2026-07-27,Taiwan Strait,289
2026-07-27,Torres Strait,6
2026-07-27,Tsugaru Strait,49
2026-07-27,Windward Passage,12
2026-07-27,Yucatan Channel,42
2026-07-28,Bab el-Mandeb Strait,33
2026-07-28,Balabac Strait,10
2026-07-28,Bering Strait,3
2026-07-28,Bohai Strait,148
2026-07-28,Bosporus Strait,51
2026-07-28,Cape of Good Hope,68
2026-07-28,Dover Strait,147
2026-07-28,Gibraltar Strait,134
2026-07-28,Kerch Strait,3
2026-07-28,Korea Strait,209
2026-07-28,Lombok Strait,32
2026-07-28,Luzon Strait,104
2026-07-28,Magellan Strait,5
2026-07-28,Makassar Strait,44
2026-07-28,Malacca Strait,223
2026-07-28,Mindoro Strait,41
2026-07-28,Mona Passage,16
2026-07-28,Ombai Strait,6
2026-07-28,Oresund Strait,29
2026-07-28,Panama Canal,31
2026-07-28,Strait of Hormuz,4
2026-07-28,Suez Canal,43
2026-07-28,Sunda Strait,28
2026-07-28,Taiwan Strait,239
2026-07-28,Torres Strait,7
2026-07-28,Tsugaru Strait,45
2026-07-28,Windward Passage,10
2026-07-28,Yucatan Channel,48
2026-07-29,Bab el-Mandeb Strait,31
2026-07-29,Balabac Strait,11
2026-07-29,Bering Strait,2
2026-07-29,Bohai Strait,162
2026-07-29,Bosporus Strait,58
2026-07-29,Cape of Good Hope,72
2026-07-29,Dover Strait,151
2026-07-29,Gibraltar Strait,118
2026-07-29,Kerch Strait,0
2026-07-29,Korea Strait,210
2026-07-29,Lombok Strait,33
2026-07-29,Luzon Strait,103
2026-07-29,Magellan Strait,5
2026-07-29,Makassar Strait,48
2026-07-29,Malacca Strait,217
2026-07-29,Mindoro Strait,39
2026-07-29,Mona Passage,19
2026-07-29,Ombai Strait,7
2026-07-29,Oresund Strait,31
2026-07-29,Panama Canal,30
2026-07-29,Strait of Hormuz,6
2026-07-29,Suez Canal,39
2026-07-29,Sunda Strait,32
2026-07-29,Taiwan Strait,231
2026-07-29,Torres Strait,6
2026-07-29,Tsugaru Strait,46
2026-07-29,Windward Passage,13
2026-07-29,Yucatan Channel,53
2026-07-30,Bab el-Mandeb Strait,37
2026-07-30,Balabac Strait,6
2026-07-30,Bering Strait,1
2026-07-30,Bohai Strait,169
2026-07-30,Bosporus Strait,60
2026-07-30,Cape of Good Hope,99
2026-07-30,Dover Strait,150
2026-07-30,Gibraltar Strait,122
2026-07-30,Kerch Strait,0
2026-07-30,Korea Strait,214
2026-07-30,Lombok Strait,32
2026-07-30,Luzon Strait,102
2026-07-30,Magellan Strait,5
2026-07-30,Makassar Strait,59
2026-07-30,Malacca Strait,214
2026-07-30,Mindoro Strait,52
2026-07-30,Mona Passage,14
2026-07-30,Ombai Strait,7
2026-07-30,Oresund Strait,34
2026-07-30,Panama Canal,33
2026-07-30,Strait of Hormuz,2
2026-07-30,Suez Canal,47
2026-07-30,Sunda Strait,31
2026-07-30,Taiwan Strait,228
2026-07-30,Torres Strait,12
2026-07-30,Tsugaru Strait,68
2026-07-30,Windward Passage,15
2026-07-30,Yucatan Channel,57
2026-07-31,Bab el-Mandeb Strait,27
2026-07-31,Balabac Strait,10
2026-07-31,Bering Strait,2
2026-07-31,Bohai Strait,162
2026-07-31,Bosporus Strait,60
2026-07-31,Cape of Good Hope,123
2026-07-31,Dover Strait,155
2026-07-31,Gibraltar Strait,126
2026-07-31,Kerch Strait,1
2026-07-31,Korea Strait,233
2026-07-31,Lombok Strait,30
2026-07-31,Luzon Strait,109
2026-07-31,Magellan Strait,6
2026-07-31,Makassar Strait,62
2026-07-31,Malacca Strait,200
2026-07-31,Mindoro Strait,61
2026-07-31,Mona Passage,10
2026-07-31,Ombai Strait,10
2026-07-31,Oresund Strait,44
2026-07-31,Panama Canal,29
2026-07-31,Strait of Hormuz,6
2026-07-31,Suez Canal,37
2026-07-31,Sunda Strait,40
2026-07-31,Taiwan Strait,230
2026-07-31,Torres Strait,7
2026-07-31,Tsugaru Strait,47
2026-07-31,Windward Passage,21
2026-07-31,Yucatan Channel,51
2026-08-01,Bab el-Mandeb Strait,20
2026-08-01,Balabac Strait,7
2026-08-01,Bering Strait,3
2026-08-01,Bohai Strait,182
2026-08-01,Bosporus Strait,81
2026-08-01,Cape of Good Hope,83
2026-08-01,Dover Strait,186
2026-08-01,Gibraltar Strait,136
2026-08-01,Kerch Strait,1
2026-08-01,Korea Strait,232
2026-08-01,Lombok Strait,29
2026-08-01,Luzon Strait,118
2026-08-01,Magellan Strait,4
2026-08-01,Makassar Strait,34
2026-08-01,Malacca Strait,215
2026-08-01,Mindoro Strait,55
2026-08-01,Mona Passage,5
2026-08-01,Ombai Strait,10
2026-08-01,Oresund Strait,38
2026-08-01,Panama Canal,33
2026-08-01,Strait of Hormuz,3
2026-08-01,Suez Canal,42
2026-08-01,Sunda Strait,38
2026-08-01,Taiwan Strait,258
2026-08-01,Torres Strait,8
2026-08-01,Tsugaru Strait,49
2026-08-01,Windward Passage,13
2026-08-01,Yucatan Channel,51
2026-08-02,Bab el-Mandeb Strait,30
2026-08-02,Balabac Strait,8
2026-08-02,Bering Strait,0
2026-08-02,Bohai Strait,165
2026-08-02,Bosporus Strait,65
2026-08-02,Cape of Good Hope,97
2026-08-02,Dover Strait,165
2026-08-02,Gibraltar Strait,125
2026-08-02,Kerch Strait,0
2026-08-02,Korea Strait,203
2026-08-02,Lombok Strait,29
2026-08-02,Luzon Strait,97
2026-08-02,Magellan Strait,7
2026-08-02,Makassar Strait,56
2026-08-02,Malacca Strait,246
2026-08-02,Mindoro Strait,54
2026-08-02,Mona Passage,10
2026-08-02,Ombai Strait,10
2026-08-02,Oresund Strait,37
2026-08-02,Panama Canal,27
2026-08-02,Strait of Hormuz,2
2026-08-02,Suez Canal,31
2026-08-02,Sunda Strait,29
2026-08-02,Taiwan Strait,238
2026-08-02,Torres Strait,10
2026-08-02,Tsugaru Strait,70
2026-08-02,Windward Passage,20
